system:index,NDVI,NDVI_count,NDVI_disp,confidence,cropland,cultivated_land
20551,0.824693561,9,0.222430805,100,1,2
20552,0.440609008,9,0.001553778,90,176,1
20553,0.508003533,12,0.012392775,95,121,1
20554,0.581381798,18,0.04544588,100,24,2
20556,0.654210925,3,0.004419059,93,176,1
20557,0.386468977,11,0.016205381,100,176,1
20562,0.453608245,11,0.028548442,100,176,1
20563,0.678698063,14,0.151329178,100,24,2
20564,0.236538693,12,0.001490977,100,61,2
20565,0.483721823,14,0.02276116,100,176,1
20566,0.657163262,5,0.03426946,100,24,2
20567,0.691352546,11,0.094340768,100,4,2
20568,0.247690856,11,6.88E-04,100,61,2
20570,0.594120622,5,0.080450748,100,24,2
20571,0.384149909,2,0.003547979,94,176,1
20572,0.486806095,3,0.020692592,100,176,1
20573,0.677133441,4,0.041790201,100,24,2
20574,0.420812577,8,0.033574201,94,176,1
20575,0.728261352,11,0.166664023,92,4,2
20577,0.726052403,15,0.018283253,100,176,1
20578,0.853441894,12,0.209203811,94,1,2
20581,0.851602376,12,0.168789639,100,24,2
20582,0.556045413,9,0.01702643,95,176,1
20588,0.206051975,4,2.88E-05,100,61,2
20589,0.65593487,17,0.07523692,93,24,2
20590,0.827716708,13,0.27270179,93,24,2
20591,0.563767612,6,0.039896445,100,176,1
20592,0.352361679,18,0.00253762,91,61,2
20593,0.692129612,10,0.037168358,100,176,1
20594,0.525913596,8,0.01746641,100,176,1
20595,0.589878082,13,0.020478709,100,4,2
20598,0.21027723,3,1.09E-04,100,61,2
20600,0.781297863,6,0.12187855,100,24,2
20601,0.369041473,13,0.004453495,90,152,1
20602,0.218602404,13,8.76E-04,100,61,2
20607,0.48042205,26,0.025541963,93,176,1
20610,0.261858791,9,0.008068224,94,61,2
20612,0.472339511,6,0.037666167,100,176,1
20613,0.584133804,13,0.029166366,100,176,1
20616,0.73606652,7,0.111895974,100,4,2
20617,0.492403567,19,0.009178087,91,176,1
20620,0.814762712,15,0.158001486,100,1,2
20622,0.447248042,5,0.035057917,90,176,1
20623,0.493484497,3,0.003033121,100,176,1
20626,0.486629874,4,0.005488576,100,121,1
20630,0.432354987,6,0.040812476,100,176,1
20631,0.474553168,4,0.018572979,92,176,1
20632,0.366639733,9,0.010368721,100,152,1
20633,0.432650954,4,0.04664148,100,176,1
20634,0.571015954,13,0.037080876,100,121,1
20636,0.445135206,21,0.007536464,100,152,1
20637,0.782863438,7,0.051270881,95,24,2
20639,0.754442871,4,0.005615263,91,142,1
20641,0.850634217,3,0.273510803,90,24,2
20643,0.507686555,14,0.026698064,95,176,1
20644,0.389335155,6,0.016957516,100,176,1
20645,0.802625597,15,0.126569516,100,24,2
20649,0.665569723,11,0.111744499,100,4,2
20650,0.440143913,4,0.039947081,93,121,1
20651,0.798798859,15,0.210736283,100,4,2
20652,0.478182435,4,0.036431388,100,176,1
20653,0.76582557,10,0.168321579,100,24,2
20655,0.622408807,4,0.007110732,93,176,1
20659,0.565523803,4,0.063788337,91,24,2
20660,0.594894707,5,0.002066696,92,152,1
20663,0.583634317,5,0.041417658,100,176,1
20665,0.197183087,4,0.001032738,100,61,2
20669,0.419961303,3,0.040699675,100,24,2
20670,0.559043944,10,0.022127363,100,176,1
20671,0.603171349,11,0.085581757,92,61,2
20672,0.52884686,21,0.035404486,94,24,2
20675,0.546219528,4,0.002676017,100,176,1
20676,0.701574087,26,0.166427391,100,4,2
20680,0.556759596,12,0.041667117,100,24,2
20681,0.558596671,5,0.011132348,100,176,1
20684,0.685872197,6,0.151744539,100,4,2
20685,0.834545612,6,0.113928939,100,1,2
20687,0.470041752,4,0.041670921,100,176,1
20688,0.82810837,12,0.15323474,100,1,2
20691,0.211607888,5,3.71E-04,100,61,2
20694,0.44679746,11,0.016196087,91,176,1
20695,0.533875346,7,0.028250133,100,176,1
20697,0.586622775,12,0.04067935,91,176,1
20698,0.619075179,4,0.002655479,100,176,1
20701,0.408406675,9,0.031491068,91,61,2
20702,0.659338892,3,0.001014862,100,111,1
20703,0.674218595,8,0.088193659,100,24,2
20704,0.416636974,5,0.025019272,100,176,1
20705,0.411922216,7,0.02127421,100,152,1
20707,0.387138516,13,0.010602366,100,61,2
20709,0.315468788,20,0.002371524,100,61,2
20710,0.597070396,3,0.012664738,96,121,1
20711,0.456076235,9,0.027787904,95,176,1
20712,0.77738899,9,0.137931012,93,24,2
20714,0.628350198,5,0.003839178,93,152,1
20719,0.545530975,4,0.034883103,100,176,1
20720,0.649087071,17,0.045223912,100,176,1
20723,0.523213267,11,0.021171353,100,176,1
20724,0.47108683,3,0.015910753,100,176,1
20725,0.479310155,16,0.014019494,100,176,1
20726,0.790735066,14,0.164985683,93,24,2
20727,0.72238487,6,0.050275072,94,176,1
20728,0.488420635,20,0.012220771,100,176,1
20729,0.377577871,8,0.032814987,90,152,1
20732,0.524268329,8,0.048424234,100,24,2
20734,0.561121702,6,0.045559945,100,176,1
20735,0.420525163,16,0.010412156,100,176,1
20737,0.76635468,11,0.133848496,100,24,2
20739,0.462232918,6,0.02264619,100,176,1
20741,0.758890808,22,0.078679852,93,24,2
20742,0.439041167,4,0.034118693,90,176,1
20745,0.253897041,12,0.001462711,100,61,2
20748,0.602772951,9,0.040994635,93,176,1
20750,0.574554443,10,0.051465778,100,176,1
20751,0.20161429,8,5.06E-04,100,61,2
20752,0.66643995,5,0.16768506,100,24,2
20754,0.683817983,7,0.168403886,100,1,2
20755,0.254812002,7,0.001713668,100,61,2
20756,0.53208822,4,0.027264127,100,176,1
20757,0.541036248,16,0.047709982,100,121,1
20759,0.530904591,15,0.023924861,100,176,1
20760,0.707941413,11,0.031405985,90,176,1
20765,0.476150423,6,0.033715864,100,176,1
20766,0.485407531,10,0.017454519,100,176,1
20767,0.443591177,22,0.024744814,100,176,1
20768,0.804199219,13,0.206877815,100,24,2
20769,0.4664298,4,0.032312625,92,176,1
20770,0.545104563,14,0.030291948,91,152,1
20771,0.51440376,4,0.089113625,91,24,2
20772,0.599768281,6,0.06794975,100,61,2
20773,0.821025252,5,0.238727018,92,1,2
20774,0.73966223,11,0.103202291,100,121,1
20775,0.361472338,14,0.011244609,100,61,2
20776,0.268486887,6,0.002398647,100,61,2
20778,0.731889784,7,0.086401363,100,24,2
20780,0.541540861,5,0.027414707,100,176,1
20781,0.258633167,11,8.14E-04,100,61,2
20782,0.771966159,10,0.080742847,100,24,2
20783,0.562638283,11,0.041337412,93,176,1
20785,0.776539505,6,0.177008575,95,24,2
20790,0.320265025,13,0.009324524,93,176,1
20793,0.595927775,5,0.050180256,100,24,2
20795,0.242302954,10,0.002869133,100,61,2
20797,0.651055932,11,0.031167829,100,176,1
20798,0.711378038,11,0.12845787,100,4,2
20799,0.574365973,4,0.102985158,100,176,1
20800,0.555997193,12,0.023361508,100,176,1
20802,0.790165842,12,0.194254773,100,4,2
20806,0.597195029,7,0.077169135,91,24,2
20807,0.394639939,15,0.010998905,93,176,1
20808,0.603981435,8,0.07497742,90,24,2
20809,0.54325968,10,0.048927809,100,176,1
20812,0.616433561,4,0.027980437,91,24,2
20813,0.626405537,12,0.027759573,94,176,1
20814,0.309378028,17,0.007104827,100,176,1
20815,0.400803894,23,0.004828202,100,24,2
20817,0.546985447,6,0.038454971,100,176,1
20818,0.521309614,13,0.051577208,100,24,2
20819,0.598378539,5,0.106965722,93,121,1
20821,0.782661378,7,0.198469171,100,4,2
20822,0.451916665,9,0.01843812,100,176,1
20823,0.77518326,17,0.144718203,100,1,2
20826,0.534238636,26,0.040974999,94,176,1
20829,0.646306276,5,0.024786899,100,121,1
20830,0.722846866,11,0.087207746,100,24,2
20832,0.243651569,4,0.003961812,100,61,2
20834,0.608962417,5,0.009391888,100,176,1
20836,0.680767357,10,0.111527173,100,4,2
20838,0.851878345,15,0.248584532,94,24,2
20839,0.571307719,2,0.007936182,100,176,1
20840,0.524041951,11,0.02267988,100,176,1
20842,0.347539365,5,0.023834178,94,61,2
20843,0.799712777,18,0.050757006,100,36,2
20846,0.553020954,15,0.03548211,100,176,1
20847,0.598516107,4,0.012123582,100,176,1
20848,0.501127124,4,0.061023894,100,24,2
20849,0.646496475,10,0.061784103,100,176,1
20851,0.449402928,3,0.006683752,100,176,1
20852,0.383356214,2,0.032337451,100,176,1
20855,0.777812481,19,0.152278133,100,1,2
20857,0.524757564,6,0.008148991,100,176,1
20858,0.613515615,10,0.103685488,100,1,2
20859,0.482075751,4,0.059916001,100,176,1
20860,0.508221686,6,0.071229788,100,176,1
20861,0.329537362,11,0.009154305,100,152,1
20862,0.730872452,15,0.003922047,91,176,1
20863,0.546338677,20,0.065657047,100,24,2
20864,0.415309489,9,0.019446876,100,152,1
20866,0.612476468,12,0.034712021,100,176,1
20868,0.51219064,17,0.043713335,94,4,2
20869,0.524772942,14,0.037358204,94,176,1
20870,0.71742475,12,0.076332984,100,24,2
20877,0.550362766,6,0.047924823,90,176,1
20878,0.556252718,10,0.056426294,100,176,1
20879,0.563891292,4,0.001777973,100,176,1
20881,0.534726143,14,0.026296925,91,176,1
20883,0.477419764,16,0.007761752,90,176,1
20887,0.353417754,16,0.016130253,92,176,1
20888,0.458927631,13,0.026680972,91,176,1
20891,0.576525033,5,0.048395439,100,176,1
20892,0.444314182,4,0.047965591,100,24,2
20893,0.803178847,14,0.084095673,100,24,2
20894,0.707271695,4,0.284522968,94,24,2
20895,0.739346325,5,0.125694458,100,24,2
20898,0.336849481,5,0.017905233,94,121,1
20899,0.772448182,11,0.220029718,93,4,2
20901,0.826244295,17,0.145150627,100,24,2
20902,0.4429501,11,0.017287337,90,176,1
20903,0.344907045,9,0.008818904,100,176,1
20906,0.778991222,11,0.175865351,100,24,2
20908,0.599915624,11,0.016840343,100,176,1
20909,0.640516698,14,0.040620205,100,176,1
20910,0.616543889,9,0.046238633,100,176,1
20911,0.527473211,12,0.05908072,100,176,1
20912,0.64235568,4,0.008358461,100,176,1
20914,0.496157765,15,0.021898269,100,176,1
20915,0.513617039,4,0.028931251,91,176,1
20917,0.4735021,7,0.024436652,100,176,1
20918,0.527466059,12,0.041855925,100,176,1
20919,0.750852108,10,0.185358913,100,24,2
20920,0.633005202,11,0.087172388,94,176,1
20921,0.566475213,12,0.025015953,100,176,1
20923,0.522678435,10,0.020614344,100,176,1
20924,0.67719382,4,0.106925636,100,176,1
20926,0.512217581,2,0.002263458,100,176,1
20927,0.599502385,5,0.012058362,92,176,1
20929,0.454408497,4,0.033507025,100,176,1
20930,0.227938145,5,5.17E-04,100,61,2
20931,0.248727709,5,8.47E-04,100,61,2
20932,0.578210473,10,0.043788131,93,24,2
20933,0.718657494,16,0.192329809,95,4,2
20934,0.207020149,6,6.26E-04,94,61,2
20936,0.535167575,11,0.02312862,100,176,1
20937,0.629911482,3,0.010136481,90,176,1
20939,0.614476621,9,0.027098519,100,176,1
20940,0.334273368,7,0.010233335,100,176,1
20941,0.811339915,12,0.165595427,100,1,2
20944,0.669680178,12,0.034494207,100,176,1
20945,0.448417544,4,0.034923656,100,176,1
20947,0.670260727,23,0.068398222,100,24,2
20950,0.767946601,4,0.061909209,100,4,2
20953,0.572648466,3,0.001196964,100,176,1
20954,0.271388382,16,0.002743281,93,61,2
20957,0.624220252,9,0.102517304,100,24,2
20958,0.447282434,8,0.011203523,91,176,1
20959,0.519063294,8,0.025848488,91,176,1
20960,0.620833516,7,0.04308856,100,176,1
20963,0.56191206,6,0.037991376,100,176,1
20967,0.679146469,8,0.212207699,100,4,2
20969,0.534430802,8,0.055378754,100,176,1
20970,0.823247433,13,0.137919429,100,24,2
20972,0.777065516,8,0.162306166,95,24,2
20973,0.61245954,7,0.039015074,100,176,1
20975,0.632110775,8,0.065207615,100,176,1
20976,0.518830538,4,0.019421067,100,176,1
20977,0.556410551,4,0.008363588,91,176,1
20979,0.566096723,4,0.005169268,100,176,1
20981,0.507724524,12,0.020941848,95,176,1
20983,0.240652189,5,4.39E-04,100,61,2
20984,0.469354272,4,0.042366128,100,24,2
20985,0.484987617,6,0.019563535,100,176,1
20987,0.570692241,3,0.013440829,100,176,1
20989,0.466802537,21,0.027303882,100,176,1
20991,0.749444962,4,0.2546292,100,24,2
20992,0.600300908,4,0.016142634,92,176,1
20993,0.64728266,15,0.053435763,100,24,2
20994,0.801558256,5,0.13113927,96,5,2
20995,0.620682418,4,0.117272839,100,24,2
20997,0.541496813,3,0.010677183,100,176,1
21002,0.608878314,4,0.029951562,91,61,2
21003,0.743653774,11,0.163242631,100,24,2
21004,0.241911903,4,0.005707552,91,61,2
21005,0.804676771,16,0.107186314,100,24,2
21006,0.781563401,9,0.15289781,100,24,2
21007,0.755132735,21,0.070850782,93,121,1
21009,0.40418002,10,0.016743532,100,61,2
21010,0.822492599,14,0.153768587,93,1,2
21013,0.584919095,4,0.072195195,100,24,2
21015,0.258560419,9,0.001961144,100,61,2
21017,0.364837289,18,0.013427961,96,152,1
21018,0.409328163,8,0.035057143,100,176,1
21025,0.506763279,3,0.009553165,100,176,1
21026,0.691286922,5,0.085991477,100,24,2
21027,0.65226537,22,0.051499412,100,24,2
21028,0.428683609,4,0.051127047,100,176,1
21029,0.331424773,12,0.006440351,100,61,2
21030,0.559387445,3,0.010360926,100,176,1
21031,0.811501384,7,0.223297124,100,1,2
21032,0.549285352,6,0.025780739,100,176,1
21034,0.681193829,9,0.121091077,100,24,2
21037,0.419028759,12,0.017043452,90,176,1
21038,0.347746938,11,0.011977693,100,176,1
21040,0.5420627,9,0.020575321,100,121,1
21041,0.693076551,10,0.132458126,90,61,2
21043,0.659207642,11,0.096471784,100,24,2
21044,0.585208118,8,0.043575999,100,176,1
21046,0.41845125,5,0.0084608,94,176,1
21049,0.627214253,5,0.031303584,100,24,2
21050,0.473032147,10,0.008092027,100,176,1
21052,0.379442245,4,0.006132932,100,24,2
21053,0.56772393,16,0.034121383,96,176,1
21056,0.498411,3,0.009105592,100,176,1
21057,0.775627136,11,0.210243525,100,24,2
21062,0.642717421,2,0.001133209,100,24,2
21063,0.753052294,12,0.058219423,100,24,2
21066,0.383817047,6,0.010136431,90,176,1
21067,0.218053684,11,0.006245823,90,61,2
21070,0.309170723,3,0.005724699,100,24,2
21072,0.803474128,10,0.161165144,100,24,2
21073,0.729747295,12,0.10755231,100,24,2
21075,0.784679413,11,0.250778763,92,4,2
21076,0.566877604,13,0.048730633,100,176,1
21079,0.364377737,13,0.001311242,100,61,2
21080,0.618542314,11,0.052574213,95,24,2
21082,0.578213751,8,0.023008846,91,176,1
21084,0.632661939,4,0.003938347,100,176,1
21085,0.250320226,11,9.58E-04,95,61,2
21086,0.500850677,4,0.001928262,90,24,2
21088,0.562326849,5,0.063632071,94,24,2
21089,0.467598349,11,0.008544131,90,176,1
21090,0.875254571,15,0.242788746,100,24,2
21091,0.496015102,10,0.033962615,100,176,1
21094,0.434152335,8,0.008378863,100,176,1
21095,0.490977079,11,0.010380261,91,152,1
21096,0.445016176,8,0.032802711,100,24,2
21098,0.645610929,8,0.070346582,94,24,2
21100,0.646019578,4,0.019213905,94,152,1
21101,0.583407819,5,0.041296676,100,176,1
21102,0.746171832,3,0.001022178,94,176,1
21103,0.411275655,6,0.01305918,100,176,1
21104,0.531463802,4,0.036105299,100,176,1
21105,0.624942005,6,9.02E-04,100,176,1
21106,0.476182103,17,0.014404229,90,176,1
21108,0.236001298,20,7.11E-04,100,61,2
21110,0.830946863,12,0.144285676,100,1,2
21113,0.489409834,11,0.043460164,96,61,2
21115,0.446135074,11,0.01239255,93,176,1
21119,0.80996871,7,0.137689884,93,24,2
21120,0.550968707,10,0.05002163,100,176,1
21121,0.379404247,5,0.004546456,90,24,2
21122,0.498126924,4,0.004949418,94,176,1
21123,0.710543156,5,0.096298873,100,24,2
21124,0.860947132,13,0.236747465,100,1,2
21127,0.540221512,16,0.026712212,100,176,1
21128,0.449406892,6,0.019773497,93,176,1
21129,0.505134284,10,0.024639373,100,176,1
21130,0.250984728,7,0.003028944,100,61,2
21131,0.816048563,6,0.181559246,100,24,2
21133,0.556364179,3,0.002681054,100,176,1
21136,0.843178451,7,0.21377699,100,1,2
21137,0.400022238,7,0.004337599,100,176,1
21138,0.849895537,18,0.172994641,100,24,2
21140,0.451979071,4,0.056178695,100,176,1
21141,0.256714225,6,0.003670058,100,61,2
21142,0.308376521,19,0.001561047,94,152,1
21145,0.590874612,6,0.020626074,96,176,1
21146,0.45745486,5,0.027928754,92,152,1
21152,0.522089064,4,0.083864657,100,176,1
21154,0.534604192,5,0.08174297,100,176,1
21155,0.253060579,12,9.88E-04,100,61,2
21157,0.5850963,6,0.07303842,100,176,1
21158,0.57856518,5,0.043086454,100,176,1
21160,0.554320693,10,0.039302098,100,152,1
21161,0.562457025,3,0.016063485,100,176,1
21162,0.568524718,8,0.012911609,100,176,1
21163,0.430391014,7,0.029839645,100,61,2
21164,0.23192592,22,0.011018735,100,61,2
21167,0.508262932,7,0.061088829,100,176,1
21169,0.34539023,14,0.00946917,100,176,1
21170,0.485242277,9,0.025217746,92,176,1
21171,0.407192707,23,0.028814993,90,176,1
21172,0.276039451,7,4.26E-04,92,121,1
21174,0.758412063,10,0.160929452,90,24,2
21177,0.572923481,10,0.055898006,100,176,1
21178,0.637586415,7,0.00963972,100,176,1
21179,0.769640267,18,0.136175969,100,24,2
21180,0.437802255,5,0.025566257,90,24,2
21182,0.398636103,5,0.04832764,100,190,1
21183,0.489396632,4,0.019956707,92,176,1
21184,0.467946112,11,0.033170555,100,61,2
21185,0.429204822,12,0.00882522,100,24,2
21186,0.474733859,9,0.004986734,100,152,1
21187,0.511715174,4,0.009847322,94,176,1
21189,0.503308177,7,0.058261314,100,176,1
21190,0.563326955,10,0.044892532,90,176,1
21191,0.758770823,5,0.148839813,100,1,2
21195,0.503396928,5,0.028027165,100,176,1
21196,0.749023199,8,0.185981612,90,1,2
21197,0.55031991,12,0.027697306,100,176,1
21198,0.597679377,16,0.021979531,100,176,1
21199,0.834721446,11,0.09728147,100,24,2
21200,0.595294118,6,0.059657121,100,176,1
21201,0.471248567,8,0.023826195,96,61,2
21204,0.568651378,5,0.00121318,100,176,1
21206,0.20645389,5,3.33E-04,100,61,2
21207,0.584696889,8,0.080221678,100,176,1
21208,0.221902445,9,0.001379731,100,61,2
21209,0.428192616,7,0.036936537,100,176,1
21212,0.84462297,21,0.154256902,100,24,2
21213,0.800000072,8,0.214854216,94,1,2
21214,0.460967153,4,0.00639191,100,176,1
21215,0.453537107,11,0.032201735,100,176,1
21216,0.627639711,6,0.052002369,100,176,1
21217,0.566019297,8,0.068375847,100,176,1
21220,0.552853703,6,0.068094015,100,24,2
21221,0.509661376,6,0.007207536,100,176,1
21223,0.80241555,6,0.102915425,92,24,2
21224,0.880223513,20,0.18073272,100,24,2
21225,0.852843285,9,0.050902388,100,36,2
21228,0.560388803,7,0.062810983,100,176,1
21232,0.392703712,6,0.003067218,100,24,2
21234,0.440664172,7,0.019200784,100,121,1
21235,0.77431941,12,0.237154286,100,4,2
21237,0.450882226,8,0.016396368,100,176,1
21238,0.757074296,5,0.225546605,94,121,1
21239,0.465339541,3,0.006042206,100,176,1
21240,0.486128002,3,0.008647356,100,176,1
21242,0.416738927,10,0.007537765,100,61,2
21243,0.788967133,10,0.208877184,100,1,2
21244,0.782124162,11,0.219676542,100,1,2
21246,0.69694525,11,0.027103096,95,176,1
21247,0.714794517,13,0.02072848,100,176,1
21250,0.443488389,12,0.026046133,100,176,1
21251,0.412518442,4,0.038968779,90,176,1
21254,0.534632564,10,0.037568632,100,176,1
21255,0.554200947,12,0.023973553,100,176,1
21258,0.326821059,3,0.004832912,92,24,2
21260,0.526354134,6,0.029556418,100,176,1
21261,0.635111392,10,0.066976862,100,176,1
21262,0.427868515,4,0.03055566,100,176,1
21265,0.412437826,7,0.015320114,92,176,1
21266,0.466138691,4,0.047352436,100,176,1
21267,0.545223832,5,0.047481131,100,61,2
21268,0.587427139,14,0.072042207,94,61,2
21271,0.481731147,4,0.034652271,91,24,2
21272,0.781595707,5,0.171083994,100,24,2
21275,0.659500718,4,0.013206431,100,176,1
21276,0.54359293,13,0.034009003,100,176,1
21277,0.251502037,6,0.003176195,100,61,2
21278,0.737489581,21,0.160275491,100,4,2
21281,0.744637132,5,0.201094797,100,1,2
21285,0.628380775,6,0.035639306,100,190,1
21286,0.52765578,6,0.028545951,94,176,1
21291,0.548864901,4,0.115382377,93,24,2
21292,0.807064772,15,0.179796146,93,1,2
21293,0.665433407,3,0.019245824,100,176,1
21294,0.552181661,6,0.036004616,100,24,2
21295,0.262556374,11,0.004209749,100,61,2
21297,0.57931,13,0.03601613,100,176,1
21298,0.431032419,12,0.015001885,92,152,1
21301,0.817218781,13,0.194682402,100,1,2
21302,0.253201693,11,0.001347382,93,61,2
21304,0.304852486,13,0.009417431,94,176,1
21305,0.501070797,12,0.028181408,92,176,1
21306,0.348319471,9,0.025043552,100,176,1
21307,0.466260463,8,0.021629264,92,176,1
21309,0.852123439,15,0.06852367,100,36,2
21311,0.458006054,6,0.03836894,93,176,1
21312,0.39863646,13,0.018101115,94,176,1
21313,0.465083897,23,0.019497085,90,176,1
21314,0.558711946,5,0.111305011,100,61,2
21315,0.484890074,5,0.00618965,100,176,1
21318,0.834200144,16,0.162671919,96,1,2
21320,0.353854537,5,0.012756416,92,24,2
21321,0.524068236,5,0.002163115,100,176,1
21324,0.288708925,19,0.014741536,100,61,2
21325,0.634519517,15,0.062258374,90,176,1
21326,0.572519064,20,0.017295592,100,152,1
21327,0.82209301,14,0.154759285,91,24,2
21329,0.460742563,3,0.014896911,100,176,1
21331,0.703209698,10,0.172570807,100,4,2
21332,0.775122702,8,0.152376099,100,4,2
21335,0.798812687,4,0.247930736,94,1,2
21340,0.86580193,3,0.319630697,100,24,2
21342,0.793529987,5,0.093927246,93,1,2
21343,0.447368473,6,0.025485108,93,152,1
21344,0.650730193,6,0.052338799,93,176,1
21345,0.615620673,13,0.027768138,100,176,1
21347,0.847739041,12,0.034131142,100,36,2
21348,0.476492643,5,0.030677363,100,176,1
21352,0.615757465,11,0.039644895,100,176,1
21354,0.542602003,15,0.024806838,100,176,1
21355,0.546410263,8,0.023143836,93,176,1
21356,0.729270935,10,0.118684835,100,4,2
21358,0.285211533,10,0.006321542,100,61,2
21363,0.531280816,14,0.037569158,100,176,1
21364,0.574667335,12,0.043569059,92,176,1
