ID,B2,B3,B4,B5,B6,B7,Class,nbr,ndsi,ndvi,Season
1_1_0_205,0.105754,0.09304553,0.070485145,0.3513798,0.20580281,0.11645377,ag,0.5021573,-0.377306,0.66584027,1
1_1_0_206,0.10583879,0.09396932,0.071981296,0.34959495,0.2061954,0.11467885,ag,0.5059861,-0.37388164,0.6585135,1
1_1_0_207,0.10583879,0.09396932,0.071981296,0.34959495,0.2061954,0.11467885,ag,0.5059861,-0.37388164,0.6585135,1
1_1_0_208,0.105124265,0.093100175,0.07237434,0.35065466,0.20348272,0.11064188,ag,0.5203004,-0.3721811,0.65782803,1
1_1_0_209,0.10564348,0.09403745,0.07400624,0.35036927,0.210657,0.115080215,ag,0.5055093,-0.3827426,0.6512229,1
1_1_0_210,0.10490258,0.09168802,0.06965186,0.3489117,0.19962049,0.10887353,ag,0.5243467,-0.37050915,0.66718626,1
1_1_0_211,0.10490258,0.09168802,0.06965186,0.3489117,0.19962049,0.10887353,ag,0.5243467,-0.37050915,0.66718626,1
1_1_0_212,0.10301817,0.09062317,0.06727976,0.34687933,0.19604647,0.10196726,ag,0.5456476,-0.3677519,0.6751018,1
1_1_0_213,0.10555063,0.092055574,0.07083646,0.34561494,0.20779619,0.11379214,ag,0.50461304,-0.38599277,0.65980923,1
1_1_0_214,0.10829005,0.09502143,0.079033524,0.33483395,0.22043175,0.13279364,ag,0.4320539,-0.39755607,0.6180733,1
1_1_0_215,0.10812427,0.0966685,0.08041708,0.34150094,0.22388995,0.12967885,ag,0.44955683,-0.39687443,0.6188023,1
1_1_0_216,0.10812427,0.0966685,0.08041708,0.34150094,0.22388995,0.12967885,ag,0.44955683,-0.39687443,0.6188023,1
1_1_0_217,0.10871932,0.09602421,0.081307456,0.3402237,0.21866643,0.11986643,ag,0.4789437,-0.38972315,0.614228,1
1_1_0_218,0.106331065,0.0937257,0.07600702,0.34294605,0.20901954,0.119354345,ag,0.48365027,-0.3808279,0.6371573,1
1_1_0_219,0.10787549,0.09569742,0.079604134,0.34264907,0.21918048,0.12881562,ag,0.45355135,-0.39216173,0.62295544,1
1_1_0_220,0.10597143,0.09435406,0.07331748,0.3521666,0.21095991,0.120298855,ag,0.49076125,-0.38192108,0.6553691,1
1_1_0_221,0.10597143,0.09435406,0.07331748,0.3521666,0.21095991,0.120298855,ag,0.49076125,-0.38192108,0.6553691,1
1_1_0_222,0.105387025,0.0922792,0.071217105,0.35927105,0.20056169,0.11434916,ag,0.5171272,-0.36976558,0.66913325,1
1_1_0_223,0.10394477,0.09195018,0.06878157,0.35630834,0.19832301,0.10675636,ag,0.53891385,-0.36645767,0.67639047,1
1_1_0_224,0.1053364,0.09236269,0.071532354,0.35189074,0.19991454,0.11256574,ag,0.5152797,-0.3679789,0.6621235,1
1_1_0_225,0.1053364,0.09236269,0.071532354,0.35189074,0.19991454,0.11256574,ag,0.5152797,-0.3679789,0.6621235,1
1_1_0_226,0.106058635,0.09372011,0.073706836,0.34069446,0.20959917,0.115412876,ag,0.4939223,-0.38203657,0.64427316,1
1_1_0_227,0.10385145,0.09192234,0.07010834,0.32998335,0.2004582,0.10585217,ag,0.51425636,-0.37121436,0.64953864,1
1_1_0_228,0.1056118,0.09296236,0.07314582,0.3333174,0.20212601,0.10717567,ag,0.51338315,-0.36993545,0.6400864,1
1_1_0_229,0.105804875,0.09300341,0.074342415,0.33830708,0.20649365,0.118673965,ag,0.48061755,-0.37893608,0.63968253,1
1_1_0_230,0.105804875,0.09300341,0.074342415,0.33830708,0.20649365,0.118673965,ag,0.48061755,-0.37893608,0.63968253,1
1_1_0_231,0.105790496,0.09336147,0.072505765,0.34514084,0.20478012,0.118064426,ag,0.49022847,-0.37371054,0.65278894,1
1_1_0_232,0.10533658,0.09326936,0.07251008,0.34686804,0.20662984,0.11568867,ag,0.49978602,-0.37799525,0.6542019,1
1_1_0_233,0.10661034,0.09478275,0.07631544,0.34510994,0.21300997,0.12240078,ag,0.4763723,-0.38411313,0.6378223,1
1_1_0_234,0.10699341,0.09536477,0.076558776,0.34445632,0.21911098,0.12334181,ag,0.47267076,-0.3935,0.6363134,1
1_1_0_235,0.10699341,0.09536477,0.076558776,0.34445632,0.21911098,0.12334181,ag,0.47267076,-0.3935,0.6363134,1
1_1_0_236,0.10594626,0.09418982,0.07303141,0.3471393,0.21416497,0.11506087,ag,0.5021167,-0.3890815,0.65237266,1
1_1_0_237,0.10566474,0.09431953,0.07399745,0.3490004,0.21450424,0.116450384,ag,0.4996232,-0.38916925,0.6501285,1
1_1_0_238,0.10600398,0.09239045,0.07267977,0.3424102,0.2043162,0.11818247,ag,0.48682436,-0.37722698,0.649812,1
1_1_0_239,0.10600398,0.09239045,0.07267977,0.3424102,0.2043162,0.11818247,ag,0.48682436,-0.37722698,0.649812,1
1_1_0_240,0.10402326,0.09197402,0.06997228,0.33772454,0.19891995,0.107326776,ag,0.5176881,-0.36764574,0.6567436,1
1_1_0_241,0.105590075,0.0924759,0.072389394,0.3336041,0.20918317,0.11410922,ag,0.49025765,-0.3868847,0.64339626,1
1_1_0_242,0.106910974,0.093911804,0.0752611,0.33098218,0.20968774,0.11796351,ag,0.4744865,-0.38134423,0.6294777,1
1_1_0_243,0.10660388,0.0942179,0.076149195,0.343404,0.21073829,0.12181917,ag,0.47629791,-0.38208896,0.6369986,1
1_1_0_244,0.10660388,0.0942179,0.076149195,0.343404,0.21073829,0.12181917,ag,0.47629791,-0.38208896,0.6369986,1
1_1_0_245,0.108138934,0.09495629,0.0784806,0.33755577,0.22491413,0.124720484,ag,0.46040714,-0.40628275,0.6227224,1
1_1_0_246,0.10646163,0.09407554,0.07527459,0.3392706,0.20248431,0.11568157,ag,0.49145612,-0.36555445,0.6368329,1
1_1_0_247,0.1071576,0.0948181,0.07617779,0.34525287,0.21566151,0.124656215,ag,0.4694454,-0.3892153,0.63848007,1
1_1_0_248,0.10617679,0.09359571,0.07330321,0.3514931,0.2089029,0.12038862,ag,0.48975086,-0.38118252,0.6548783,1
1_1_0_249,0.10617679,0.09359571,0.07330321,0.3514931,0.2089029,0.12038862,ag,0.48975086,-0.38118252,0.6548783,1
1_1_0_250,0.10543746,0.09167262,0.0693752,0.36016238,0.19968642,0.11338897,ag,0.52111226,-0.37072402,0.6769773,1
1_1_0_251,0.104980685,0.092931375,0.07121875,0.35250884,0.20119144,0.114424326,ag,0.5098899,-0.36807775,0.66384655,1
1_1_0_252,0.104944214,0.092293486,0.07090853,0.35308045,0.19836774,0.10879868,ag,0.5288868,-0.3649412,0.6655171,1
1_1_0_253,0.104944214,0.092293486,0.07090853,0.35308045,0.19836774,0.10879868,ag,0.5288868,-0.3649412,0.6655171,1
1_1_0_254,0.10535498,0.09333278,0.07221499,0.3424732,0.20721078,0.11157019,ag,0.5085484,-0.3789068,0.65171427,1
1_1_0_255,0.10349229,0.09083529,0.068988755,0.3345561,0.1958906,0.102065146,ag,0.53247744,-0.36639634,0.6580863,1
1_1_0_256,0.10486306,0.09255497,0.07204443,0.33328083,0.19980755,0.10731324,ag,0.51287025,-0.3668479,0.6445105,1
1_1_0_257,0.10647834,0.093721226,0.07548115,0.33554924,0.20812304,0.122493625,ag,0.46514338,-0.3790094,0.6327223,1
1_1_0_258,0.10647834,0.093721226,0.07548115,0.33554924,0.20812304,0.122493625,ag,0.46514338,-0.3790094,0.6327223,1
1_1_0_259,0.10619075,0.09305175,0.0733305,0.34569287,0.20591128,0.12024494,ag,0.4838584,-0.3775033,0.6499933,1
1_1_0_260,0.105707854,0.093765065,0.07183214,0.3468099,0.20691824,0.115220785,ag,0.50124186,-0.37632012,0.65683264,1
1_1_0_261,0.106346354,0.09424209,0.07301682,0.34284973,0.21218276,0.11674991,ag,0.4919495,-0.38489264,0.64884496,1
1_1_0_262,0.10701917,0.09516166,0.076048106,0.3399055,0.22036421,0.123675495,ag,0.46643415,-0.39680597,0.6343433,1
1_1_0_263,0.10701917,0.09516166,0.076048106,0.3399055,0.22036421,0.123675495,ag,0.46643415,-0.39680597,0.6343433,1
1_1_0_264,0.10659565,0.094163395,0.07456748,0.34364703,0.2160334,0.11679445,ag,0.49268493,-0.39287964,0.6434008,1
1_1_0_265,0.10578707,0.093877956,0.07340359,0.34863943,0.21105106,0.11126417,ag,0.51614136,-0.38426355,0.65215117,1
1_1_0_266,0.10609423,0.09192378,0.07236359,0.34398445,0.20358911,0.11910878,ag,0.4855948,-0.37786958,0.65238893,1
1_1_0_267,0.10609423,0.09192378,0.07236359,0.34398445,0.20358911,0.11910878,ag,0.4855948,-0.37786958,0.65238893,1
1_1_0_268,0.104298286,0.091241345,0.0688345,0.33928972,0.2012277,0.10858273,ag,0.51511765,-0.37606153,0.6626787,1
1_1_0_269,0.106140584,0.093503974,0.073450014,0.32535487,0.21104819,0.11989305,ag,0.46145487,-0.38595757,0.6316494,1
1_1_0_270,0.1062343,0.09298223,0.07304749,0.3306196,0.20954958,0.11766379,ag,0.4750473,-0.38530606,0.63808054,1
1_1_0_271,0.105041385,0.092195705,0.07232486,0.34228027,0.20078865,0.11012262,ag,0.5131657,-0.37064418,0.6511145,1
1_1_0_272,0.105041385,0.092195705,0.07232486,0.34228027,0.20078865,0.11012262,ag,0.5131657,-0.37064418,0.6511145,1
1_1_0_273,0.10840368,0.09558843,0.079958394,0.33403367,0.22548535,0.13390161,ag,0.42769176,-0.4045703,0.6137202,1
1_1_0_274,0.10742548,0.09497209,0.076410726,0.337115,0.21375765,0.12430858,ag,0.46119538,-0.38475582,0.6304427,1
1_1_0_275,0.10789052,0.095072806,0.07841733,0.34323204,0.22106828,0.1318375,ag,0.44497597,-0.3985419,0.62804484,1
1_1_0_276,0.106499806,0.09298164,0.07387178,0.3514396,0.2073793,0.1226101,ag,0.48271203,-0.3808673,0.65262264,1
1_1_0_277,0.106499806,0.09298164,0.07387178,0.3514396,0.2073793,0.1226101,ag,0.48271203,-0.3808673,0.65262264,1
1_1_0_278,0.104667485,0.09150992,0.06834838,0.3573635,0.20011765,0.11249942,ag,0.5211394,-0.37241927,0.6788984,1
1_1_0_279,0.10559102,0.09306511,0.07262127,0.3515182,0.20409085,0.11684245,ag,0.5010578,-0.3736278,0.6575595,1
1_1_0_280,0.10453713,0.09245123,0.070039175,0.35278875,0.19627446,0.107534245,ag,0.53278786,-0.35959125,0.6687107,1
1_1_0_281,0.10453713,0.09245123,0.070039175,0.35278875,0.19627446,0.107534245,ag,0.53278786,-0.35959125,0.6687107,1
1_1_0_282,0.10471343,0.092570946,0.07074495,0.3484102,0.20254527,0.10937509,ag,0.5221555,-0.37264752,0.6624403,1
1_1_0_283,0.10334612,0.09034729,0.067713894,0.3462456,0.19194418,0.09844631,ag,0.5572381,-0.35990068,0.67284775,1
1_1_0_284,0.104489155,0.09178913,0.070094615,0.33817178,0.19399533,0.10650307,ag,0.52098453,-0.35763386,0.6566231,1
1_1_0_285,0.105676025,0.09291506,0.07205807,0.34312144,0.20239337,0.113371715,ag,0.5032928,-0.3707253,0.65288234,1
1_1_0_286,0.105676025,0.09291506,0.07205807,0.34312144,0.20239337,0.113371715,ag,0.5032928,-0.3707253,0.65288234,1
1_1_0_287,0.10538915,0.09386158,0.07185167,0.34822407,0.20201346,0.114843056,ag,0.5039896,-0.36553228,0.6579109,1
1_1_0_288,0.10482578,0.09273043,0.07126424,0.3434549,0.20241141,0.10756004,ag,0.5230312,-0.37162125,0.6563253,1
1_1_0_289,0.10631804,0.09442195,0.07429913,0.33858764,0.21066236,0.11632371,ag,0.48858735,-0.38101077,0.6400993,1
1_1_0_290,0.10657573,0.09435685,0.07569985,0.33818138,0.2154764,0.11837305,ag,0.48145044,-0.3909185,0.63419527,1
1_1_0_291,0.10657573,0.09435685,0.07569985,0.33818138,0.2154764,0.11837305,ag,0.48145044,-0.3909185,0.63419527,1
1_1_0_292,0.105924144,0.0928781,0.07294954,0.34610498,0.21019702,0.11066598,ag,0.51544213,-0.38709515,0.65183747,1
1_1_0_293,0.10540274,0.09175068,0.07095276,0.3520557,0.20635596,0.107090786,ag,0.53352237,-0.3844439,0.66453266,1
1_1_0_294,0.10489985,0.09147613,0.06910888,0.35299367,0.19993363,0.11600195,ag,0.50531757,-0.37218213,0.6725493,1
1_1_0_295,0.10489985,0.09147613,0.06910888,0.35299367,0.19993363,0.11600195,ag,0.50531757,-0.37218213,0.6725493,1
1_1_0_296,0.10503879,0.09173201,0.070366725,0.34218982,0.20391378,0.1146124,ag,0.49819684,-0.37944654,0.65887475,1
1_1_0_297,0.10595277,0.09362066,0.07291033,0.33125466,0.21037146,0.1157306,ag,0.48217264,-0.38405865,0.6392051,1
1_1_0_298,0.1053411,0.093072355,0.072680406,0.33618844,0.20853938,0.112654716,ag,0.4980219,-0.38283333,0.6444806,1
1_1_0_299,0.10591591,0.09298656,0.07381356,0.33720744,0.2070612,0.11777198,ag,0.48229754,-0.38018826,0.6408283,1
1_1_0_300,0.10591591,0.09298656,0.07381356,0.33720744,0.2070612,0.11777198,ag,0.48229754,-0.38018826,0.6408283,1
1_1_0_301,0.10852343,0.0949717,0.07945166,0.33040237,0.22003664,0.13286489,ag,0.4264007,-0.39702103,0.6122929,1
1_1_0_302,0.10752876,0.09453766,0.07776174,0.3397874,0.22238763,0.13037278,ag,0.44541124,-0.40340728,0.6275325,1
1_1_0_303,0.107160896,0.09474718,0.077324964,0.3419024,0.22453456,0.13557284,ag,0.43212622,-0.406498,0.6311073,1
1_1_0_304,0.10612315,0.093033455,0.07159041,0.35273212,0.208758,0.12416488,ag,0.4792801,-0.38345864,0.66256607,1
1_1_0_305,0.10612315,0.093033455,0.07159041,0.35273212,0.208758,0.12416488,ag,0.4792801,-0.38345864,0.66256607,1
1_1_0_306,0.103669755,0.09069398,0.065318346,0.36272168,0.19833583,0.107298255,ag,0.54343104,-0.37242472,0.69480264,1
1_1_0_307,0.10475209,0.09224151,0.07023451,0.3576601,0.19998735,0.11151705,ag,0.52462715,-0.36870363,0.67172056,1
1_1_0_308,0.103839375,0.09212975,0.069502555,0.3533983,0.19720319,0.10454034,ag,0.5434308,-0.36315754,0.67130566,1
1_1_0_309,0.103839375,0.09212975,0.069502555,0.3533983,0.19720319,0.10454034,ag,0.5434308,-0.36315754,0.67130566,1
1_1_0_310,0.10351966,0.09134722,0.0690245,0.3563964,0.19864924,0.10472928,ag,0.5457669,-0.3700115,0.6755002,1
1_1_0_311,0.103789896,0.09092422,0.067896806,0.3546479,0.19385564,0.10154756,ag,0.55480677,-0.3614421,0.67862904,1
1_1_0_312,0.10491128,0.09231618,0.07121515,0.34370354,0.19525503,0.10732598,ag,0.52408445,-0.3579595,0.6567272,1
1_1_0_313,0.10420418,0.09228769,0.06952819,0.3531355,0.19510472,0.10522713,ag,0.5408564,-0.35775834,0.67099994,1
1_1_0_314,0.10420418,0.09228769,0.06952819,0.3531355,0.19510472,0.10522713,ag,0.5408564,-0.35775834,0.67099994,1
1_1_0_315,0.10480969,0.09292937,0.06995299,0.35421032,0.19893642,0.10972766,ag,0.5269727,-0.36320478,0.6701601,1
1_1_0_316,0.104260564,0.09215234,0.06907532,0.3461905,0.20008564,0.10553519,ag,0.5327466,-0.36933357,0.66731995,1
1_1_0_317,0.10588297,0.09315346,0.072611235,0.3408984,0.2057624,0.11377251,ag,0.49953908,-0.37672454,0.6488051,1
1_1_0_318,0.10561228,0.093377404,0.0728828,0.339406,0.20709231,0.11184752,ag,0.5042808,-0.37845713,0.64644784,1
1_1_0_319,0.10561228,0.093377404,0.0728828,0.339406,0.20709231,0.11184752,ag,0.5042808,-0.37845713,0.64644784,1
1_1_0_320,0.105853885,0.09308764,0.073697895,0.3400585,0.20811589,0.113626465,ag,0.49909532,-0.38189542,0.64376193,1
1_1_0_321,0.1046002,0.09064489,0.06984563,0.3516571,0.20215976,0.1037223,ag,0.5444577,-0.38085076,0.6685875,1
1_1_0_322,0.10388901,0.09081161,0.06750348,0.363535,0.19554098,0.10928408,ag,0.53773403,-0.3657357,0.6867867,1
1_1_0_323,0.10388901,0.09081161,0.06750348,0.363535,0.19554098,0.10928408,ag,0.53773403,-0.3657357,0.6867867,1
1_1_0_324,0.104460135,0.09138634,0.06970879,0.35338068,0.20107296,0.11128041,ag,0.5210255,-0.37504917,0.67047733,1
1_1_0_325,0.10565391,0.09243938,0.07289237,0.34059203,0.21347067,0.12196399,ag,0.47265202,-0.39564338,0.64742386,1
1_1_0_326,0.105697274,0.09281561,0.07134924,0.34258288,0.21394655,0.120132625,ag,0.48074952,-0.39486924,0.65526116,1
1_1_0_327,0.1053095,0.0922782,0.07138492,0.34864846,0.20643094,0.114876404,ag,0.5043355,-0.3821535,0.6600988,1
1_1_0_328,0.1053095,0.0922782,0.07138492,0.34864846,0.20643094,0.114876404,ag,0.5043355,-0.3821535,0.6600988,1
1_1_0_329,0.10536674,0.09144373,0.06990327,0.35178176,0.20833564,0.1218116,ag,0.4855857,-0.38992646,0.66845745,1
1_1_0_330,0.10564992,0.091616206,0.069874555,0.3517143,0.20623493,0.123135254,ag,0.48137152,-0.38481882,0.668518,1
1_1_0_331,0.10553205,0.09311101,0.071391866,0.3525448,0.21166277,0.12382804,ag,0.48012134,-0.3889828,0.6631956,1
1_1_0_332,0.10561237,0.09340956,0.071169734,0.35873413,0.20665772,0.11845165,ag,0.50354075,-0.37740922,0.66890395,1
1_1_0_333,0.10561237,0.09340956,0.071169734,0.35873413,0.20665772,0.11845165,ag,0.50354075,-0.37740922,0.66890395,1
1_1_0_334,0.10404458,0.09057531,0.066887505,0.36302042,0.19848344,0.10791202,ag,0.5417091,-0.37330866,0.6888287,1
1_1_0_335,0.10422058,0.09202345,0.06826173,0.36389816,0.19982001,0.11187267,ag,0.52972037,-0.36936432,0.6840904,1
1_1_0_336,0.10481292,0.09240313,0.06908583,0.3585214,0.2027229,0.11488061,ag,0.5146594,-0.37380564,0.6768725,1
1_1_0_337,0.10481292,0.09240313,0.06908583,0.3585214,0.2027229,0.11488061,ag,0.5146594,-0.37380564,0.6768725,1
1_1_0_338,0.10300562,0.09120582,0.06739653,0.35822403,0.19624367,0.10340732,ag,0.55199176,-0.36541325,0.6833023,1
1_1_0_339,0.10398813,0.0915242,0.06870918,0.35704833,0.19563898,0.10236631,ag,0.554362,-0.36256313,0.677238,1
1_1_0_340,0.10564913,0.0930565,0.07258466,0.346865,0.20456073,0.11354134,ag,0.5067777,-0.3746565,0.6539053,1
1_1_0_341,0.10497279,0.09259611,0.069854416,0.35566753,0.2018153,0.11241148,ag,0.51969016,-0.37097472,0.6716766,1
1_1_0_342,0.10497279,0.09259611,0.069854416,0.35566753,0.2018153,0.11241148,ag,0.51969016,-0.37097472,0.6716766,1
1_1_0_343,0.10447596,0.09224069,0.06799985,0.36018878,0.19482307,0.105790526,ag,0.54594326,-0.3573505,0.68238366,1
1_1_0_344,0.10428487,0.09169157,0.070485294,0.350645,0.19733277,0.10880804,ag,0.52635837,-0.36550972,0.6652566,1
1_1_0_345,0.10520841,0.0922277,0.07138978,0.34551775,0.20245288,0.11336648,ag,0.5059038,-0.37404972,0.657527,1
1_1_0_346,0.105368465,0.09262371,0.069812074,0.34578067,0.20371541,0.11503628,ag,0.50072896,-0.3748803,0.66403615,1
1_1_0_347,0.105368465,0.09262371,0.069812074,0.34578067,0.20371541,0.11503628,ag,0.50072896,-0.3748803,0.66403615,1
1_1_0_348,0.106780484,0.0932053,0.07395655,0.3447623,0.20844112,0.11962587,ag,0.48480225,-0.38202283,0.6467484,1
1_1_0_349,0.10480754,0.09254404,0.07040273,0.3525777,0.20331033,0.10480565,ag,0.54171634,-0.37439463,0.66711116,1
1_1_0_350,0.10345976,0.089774355,0.0666866,0.36130166,0.19454738,0.1059429,ag,0.5465206,-0.36850163,0.68837184,1
1_1_0_351,0.10345976,0.089774355,0.0666866,0.36130166,0.19454738,0.1059429,ag,0.5465206,-0.36850163,0.68837184,1
1_1_0_352,0.10264733,0.089046866,0.06397314,0.36723992,0.19061705,0.09872642,ag,0.57625085,-0.3631866,0.70328754,1
1_1_0_353,0.102828234,0.08950193,0.064051636,0.36109012,0.19216411,0.099484086,ag,0.5679998,-0.3644819,0.69868106,1
1_1_0_354,0.10308545,0.09124966,0.06781998,0.35032526,0.19851406,0.10299051,ag,0.5456125,-0.37017885,0.6756152,1
1_1_0_355,0.10364936,0.08999558,0.067692876,0.34887013,0.1955645,0.101574354,ag,0.5490039,-0.36969075,0.67499334,1
1_1_0_356,0.10364936,0.08999558,0.067692876,0.34887013,0.1955645,0.101574354,ag,0.5490039,-0.36969075,0.67499334,1
1_1_0_357,0.10395875,0.090341374,0.06505736,0.35657966,0.19894892,0.11123969,ag,0.52443314,-0.37542754,0.69140583,1
1_1_0_358,0.10371946,0.090353176,0.064582765,0.361458,0.1918253,0.105430014,ag,0.5483713,-0.35960263,0.69682354,1
1_1_0_359,0.1038229,0.09060107,0.06694216,0.35928154,0.1953047,0.1041799,ag,0.5504269,-0.3662173,0.6858825,1
1_1_0_360,0.10382682,0.09097448,0.06795071,0.35966116,0.19835548,0.10745911,ag,0.5399082,-0.3711368,0.6821851,1
1_1_0_361,0.10382682,0.09097448,0.06795071,0.35966116,0.19835548,0.10745911,ag,0.5399082,-0.3711368,0.6821851,1
1_1_0_362,0.104905196,0.09126422,0.068333715,0.35822433,0.20438789,0.11460486,ag,0.5152378,-0.38262427,0.6796042,1
1_1_0_363,0.10458972,0.09189305,0.06763053,0.359654,0.19928849,0.11002669,ag,0.53148305,-0.36882642,0.6834403,1
1_1_0_364,0.104168184,0.09217712,0.068801716,0.36043417,0.19820154,0.10734975,ag,0.54102844,-0.36512467,0.6794224,1
1_1_0_365,0.104168184,0.09217712,0.068801716,0.36043417,0.19820154,0.10734975,ag,0.54102844,-0.36512467,0.6794224,1
1_1_0_366,0.103038564,0.0905816,0.06741652,0.35560453,0.19550331,0.10010429,ag,0.56066555,-0.3667502,0.68126166,1
1_1_0_367,0.103131406,0.08963156,0.065172486,0.36381203,0.19243893,0.09884876,ag,0.5726945,-0.36447406,0.6961546,1
1_1_0_368,0.10505958,0.09256734,0.07007423,0.3541121,0.20118925,0.10670804,ag,0.5368777,-0.3697684,0.6696064,1
1_1_0_369,0.10414905,0.0921801,0.06989519,0.35675132,0.1994616,0.10623587,ag,0.54108506,-0.36785376,0.6723508,1
1_1_0_370,0.10414905,0.0921801,0.06989519,0.35675132,0.1994616,0.10623587,ag,0.54108506,-0.36785376,0.6723508,1
1_1_0_371,0.10278393,0.08968032,0.06537865,0.36531836,0.18881774,0.096393526,ag,0.58245164,-0.35597166,0.69640535,1
1_1_0_372,0.10374739,0.090663165,0.0663421,0.3627825,0.19250037,0.10420446,ag,0.55371577,-0.35964096,0.69080263,1
1_1_0_373,0.1046783,0.09156816,0.0673025,0.35477006,0.19534108,0.10806011,ag,0.5330464,-0.36169252,0.68108565,1
1_1_0_374,0.10502664,0.09196654,0.06972181,0.34831268,0.19785833,0.10929957,ag,0.5223049,-0.36536476,0.66643035,1
1_1_0_375,0.10502664,0.09196654,0.06972181,0.34831268,0.19785833,0.10929957,ag,0.5223049,-0.36536476,0.66643035,1
1_1_0_376,0.10526825,0.092754684,0.07165657,0.34671962,0.20643434,0.11476689,ag,0.5026208,-0.37995932,0.6574539,1
1_1_0_377,0.104660496,0.09207009,0.068169266,0.35760573,0.20232655,0.10908275,ag,0.53252435,-0.37451673,0.67978734,1
1_1_0_378,0.104935594,0.09150694,0.06849682,0.35891527,0.19676273,0.113917574,ag,0.51814866,-0.3651296,0.6794811,1
1_1_0_379,0.104935594,0.09150694,0.06849682,0.35891527,0.19676273,0.113917574,ag,0.51814866,-0.3651296,0.6794811,1
1_1_0_380,0.103366114,0.0900511,0.06615248,0.35577118,0.19265392,0.10149826,ag,0.55606806,-0.36293244,0.6864244,1
1_1_0_381,0.10274938,0.08954921,0.064532265,0.3561358,0.18827054,0.09690325,ag,0.5722079,-0.35534307,0.6931915,1
1_1_0_382,0.103891134,0.09071484,0.06746389,0.3461259,0.19998309,0.10846144,ag,0.5228136,-0.37588245,0.6737642,1
1_1_0_383,0.10442022,0.090572506,0.066812225,0.34382063,0.19670168,0.10316471,ag,0.5383978,-0.3694351,0.674589,1
1_1_0_384,0.10442022,0.090572506,0.066812225,0.34382063,0.19670168,0.10316471,ag,0.5383978,-0.3694351,0.674589,1
1_1_0_385,0.10446417,0.09116119,0.06696734,0.34574157,0.19846857,0.11033614,ag,0.516152,-0.37049845,0.6754742,1
1_1_0_386,0.103910446,0.09009564,0.06587112,0.34938926,0.19729792,0.107178,ag,0.53050506,-0.37301558,0.68274784,1
1_1_0_387,0.10493096,0.091172494,0.06809116,0.34961993,0.19606188,0.10847324,ag,0.52641404,-0.36517003,0.67397964,1
1_1_0_388,0.10521426,0.09285346,0.07033214,0.34710926,0.20662609,0.11489248,ag,0.50263184,-0.37990117,0.6630323,1
1_1_0_389,0.10521426,0.09285346,0.07033214,0.34710926,0.20662609,0.11489248,ag,0.50263184,-0.37990117,0.6630323,1
1_1_0_390,0.105670854,0.09389866,0.07102882,0.34729695,0.20958824,0.11737667,ag,0.49479952,-0.38120124,0.66041386,1
1_1_0_391,0.105462134,0.0926852,0.07116166,0.34833306,0.205177,0.116909824,ag,0.49742457,-0.37766388,0.6607268,1
1_1_0_392,0.10376772,0.090959035,0.067555875,0.35680526,0.19751137,0.10542888,ag,0.5438291,-0.36937007,0.6816114,1
1_1_0_393,0.10376772,0.090959035,0.067555875,0.35680526,0.19751137,0.10542888,ag,0.5438291,-0.36937007,0.6816114,1
1_1_0_394,0.1046536,0.09155196,0.06884147,0.3468884,0.19898093,0.10812345,ag,0.52474445,-0.36976525,0.6688163,1
1_1_0_395,0.10370748,0.091332465,0.06832737,0.3440643,0.19289377,0.098716095,ag,0.5541081,-0.35732558,0.66862875,1
1_1_0_396,0.10350484,0.09042752,0.06719201,0.3479892,0.19177595,0.09648029,ag,0.5658632,-0.35913247,0.6763244,1
