system:index,Class,NDVI,NDVI_variance
1_1_10_263,2,0.7814806,0.034625827
1_1_10_264,2,0.7851573,0.03223635
1_1_10_265,2,0.7871725,0.032688046
1_1_10_266,2,0.790856,0.033344067
1_1_10_267,2,0.79182005,0.034180788
1_1_10_268,2,0.79182005,0.034180788
1_1_10_269,2,0.7685072,0.032117498
1_1_10_270,2,0.6408427,0.023558689
1_1_10_271,2,0.58273983,0.01236954
1_1_10_272,2,0.5797329,0.017933882
1_1_10_273,2,0.64611834,0.009183671
1_1_10_274,2,0.6472021,0.008755912
1_1_10_275,2,0.55988544,0.013235542
1_1_10_276,2,0.6645551,0.024574712
1_1_10_277,2,0.6645551,0.024574712
1_1_10_278,2,0.70123065,0.02876913
1_1_10_279,2,0.75304514,0.043161036
1_1_10_280,2,0.7559719,0.039782171
1_1_10_281,2,0.7483913,0.035261668
1_1_10_282,2,0.7483913,0.030966439
1_1_10_283,2,0.74005914,0.030844008
1_1_10_284,2,0.65727085,0.026457462
1_1_10_285,2,0.60757464,0.017607511
1_1_10_286,2,0.5807089,0.015138419
1_1_10_287,2,0.5807089,0.015138419
1_1_10_288,2,0.59047395,0.013234433
1_1_10_289,2,0.5789906,0.011957551
1_1_10_290,2,0.5875565,0.012286741
1_1_10_291,2,0.57064,0.011482113
1_1_10_292,2,0.57064,0.011482113
1_1_10_293,2,0.55566543,0.009398206
1_1_10_294,2,0.6525444,0.009898684
1_1_10_295,2,0.68424517,0.013199564
1_1_10_296,2,0.7497056,0.036057828
1_1_10_297,2,0.71630096,0.037825375
1_1_10_298,2,0.71630096,0.037825375
1_1_10_299,2,0.7168939,0.04008728
1_1_10_300,2,0.78327566,0.047181688
1_1_10_301,2,0.77936864,0.042842399
1_1_10_302,2,0.7635547,0.037266985
1_1_10_303,2,0.7635547,0.033094246
1_1_10_304,2,0.7451855,0.030518454
1_1_10_305,2,0.64471203,0.018801427
1_1_10_306,2,0.6183578,0.015863689
1_1_10_307,2,0.67643934,0.021560272
1_1_10_308,2,0.67643934,0.021560272
1_1_10_309,2,0.7458125,0.030512215
1_1_10_310,2,0.768751,0.034619868
1_1_10_311,2,0.77124184,0.035166112
1_1_10_312,2,0.781259,0.032355537
1_1_10_313,2,0.781259,0.032355537
1_1_10_314,2,0.7581894,0.032507543
1_1_10_315,2,0.6289598,0.023394426
1_1_10_316,2,0.64828175,0.021711622
1_1_10_317,2,0.6900778,0.027261532
1_1_10_318,2,0.6387161,0.024653466
1_1_10_319,2,0.6387161,0.024653466
1_1_10_320,2,0.6815082,0.028716639
1_1_10_321,2,0.7288136,0.034941833
1_1_10_322,2,0.74086,0.036768902
1_1_10_323,2,0.736875,0.025546263
1_1_10_324,2,0.736875,0.021936264
1_1_10_325,2,0.6990797,0.017372865
1_1_10_326,2,0.71677125,0.027159641
1_1_10_327,2,0.78383446,0.037292678
1_1_10_328,2,0.7971941,0.039787438
1_1_10_329,2,0.7971941,0.039787438
1_1_10_330,2,0.7994244,0.038906861
1_1_10_331,2,0.7932143,0.037984239
1_1_10_332,2,0.78514856,0.036288648
1_1_10_333,2,0.7933182,0.036349577
1_1_10_334,2,0.7933182,0.036349577
1_1_10_335,2,0.80406517,0.040627254
1_1_10_336,2,0.6066634,0.019136294
1_1_10_337,2,0.680337,0.025154268
1_1_10_338,2,0.63838947,0.021356503
1_1_10_339,2,0.60455215,0.019583066
1_1_10_340,2,0.60455215,0.019583066
1_1_10_341,2,0.636039,0.021376605
1_1_10_342,2,0.65032816,0.021137192
1_1_10_343,2,0.67002326,0.016981753
1_1_10_344,2,0.702573,0.025480912
1_1_10_345,2,0.702573,0.025183405
1_1_10_346,2,0.78462,0.03918151
1_1_10_347,2,0.79590356,0.042497259
1_1_10_348,2,0.8006308,0.043971371
1_1_10_349,2,0.79746145,0.041710419
1_1_10_350,2,0.79746145,0.041710419
1_1_10_351,2,0.79443395,0.039982959
1_1_10_352,2,0.770114,0.032796139
1_1_10_353,2,0.7822458,0.031944223
1_1_10_354,2,0.7906986,0.035870741
1_1_10_355,2,0.7906986,0.035870741
1_1_10_356,2,0.8016811,0.041508868
1_1_10_357,2,0.5880255,0.018177389
1_1_10_358,2,0.68235046,0.022993879
1_1_10_359,2,0.63198847,0.019134939
1_1_10_360,2,0.61034006,0.019961861
1_1_10_361,2,0.61034006,0.019961861
1_1_10_362,2,0.6004688,0.016465922
1_1_10_363,2,0.6468841,0.014605706
1_1_10_364,2,0.71730095,0.026691034
1_1_10_365,2,0.79157877,0.039251526
1_1_10_366,2,0.79157877,0.041039435
1_1_10_367,2,0.8017322,0.044801972
1_1_10_368,2,0.79924345,0.042714303
1_1_10_369,2,0.80650103,0.046052557
1_1_10_370,2,0.80468786,0.044700179
1_1_10_371,2,0.80468786,0.044700179
1_1_10_372,2,0.7982044,0.042464548
1_1_10_373,2,0.7762827,0.030880188
1_1_10_374,2,0.7801459,0.030604774
1_1_10_375,2,0.79274064,0.034390904
1_1_10_376,2,0.79274064,0.034390904
1_1_10_377,2,0.79940486,0.038688338
1_1_10_378,2,0.80813134,0.043758679
1_1_10_379,2,0.55097073,0.012723189
1_1_10_380,2,0.6408593,0.017487973
1_1_10_381,2,0.6669007,0.02382626
1_1_10_382,2,0.657701,0.023537957
1_1_10_383,2,0.657701,0.023537957
1_1_10_384,2,0.6445671,0.013894616
1_1_10_385,2,0.7233751,0.02614934
1_1_10_386,2,0.7939646,0.038374872
1_1_10_387,2,0.79592,0.040211397
1_1_10_388,2,0.79592,0.041895148
1_1_10_389,2,0.79998416,0.044955079
1_1_10_390,2,0.80527514,0.042830086
1_1_10_391,2,0.80761814,0.045527169
1_1_10_392,2,0.80957776,0.047349803
1_1_10_393,2,0.80957776,0.047349803
1_1_10_394,2,0.80581343,0.04602007
1_1_10_395,2,0.8006303,0.040128684
1_1_10_396,2,0.79531485,0.036786946
1_1_10_397,2,0.79818404,0.037046267
1_1_10_398,2,0.79818404,0.037046267
1_1_10_399,2,0.80082,0.040199475
1_1_10_400,2,0.80851233,0.044608835
1_1_10_401,2,0.51510227,0.008172838
1_1_10_402,2,0.61554193,0.012981546
1_1_10_403,2,0.69201547,0.024405877
1_1_10_404,2,0.68,0.019984141
1_1_10_405,2,0.68,0.019984141
1_1_10_406,2,0.6642675,0.020478994
1_1_10_407,2,0.78305495,0.035390987
1_1_10_408,2,0.7950881,0.039586092
1_1_10_409,2,0.79794264,0.042099197
1_1_10_410,2,0.79794264,0.043724522
1_1_10_411,2,0.8013924,0.045870512
1_1_10_412,2,0.80527055,0.042693827
1_1_10_413,2,0.8070654,0.043591871
1_1_10_414,2,0.8093868,0.045387967
1_1_10_415,2,0.8093868,0.045387967
1_1_10_416,2,0.8073838,0.045896604
1_1_10_417,2,0.8071929,0.043360039
1_1_10_418,2,0.805575,0.041892031
1_1_10_419,2,0.8058335,0.039918582
1_1_10_420,2,0.8058335,0.039918582
1_1_10_421,2,0.806094,0.041408166
1_1_10_422,2,0.8102635,0.04549954
1_1_10_423,2,0.8114025,0.046828489
1_1_10_424,2,0.8073077,0.044180883
1_1_10_425,2,0.8073077,0.044180883
1_1_10_426,2,0.802676,0.041137565
1_1_10_427,2,0.8017823,0.038969132
1_1_10_428,2,0.8016082,0.03863912
1_1_10_429,2,0.8020201,0.037224373
1_1_10_430,2,0.8020201,0.037224373
1_1_10_431,2,0.80061215,0.036912854
1_1_10_432,2,0.5270566,0.007810637
1_1_10_433,2,0.5509963,0.010250023
1_1_10_434,2,0.67940557,0.019861106
1_1_10_435,2,0.65862274,0.014568539
1_1_10_436,2,0.65862274,0.014568539
1_1_10_437,2,0.783991,0.034436354
1_1_10_438,2,0.79440504,0.038589884
1_1_10_439,2,0.7982664,0.041146857
1_1_10_440,2,0.8039457,0.043152743
1_1_10_441,2,0.8039457,0.044739218
1_1_10_442,2,0.8016276,0.045582889
1_1_10_443,2,0.8071468,0.04431635
1_1_10_444,2,0.8096177,0.043305093
1_1_10_445,2,0.8055057,0.04127359
1_1_10_446,2,0.8055057,0.04127359
1_1_10_447,2,0.80725795,0.044576464
1_1_10_448,2,0.8086832,0.042619754
1_1_10_449,2,0.80734223,0.040366856
1_1_10_450,2,0.8038093,0.037699929
1_1_10_451,2,0.8038093,0.037699929
1_1_10_452,2,0.8066551,0.039127817
1_1_10_453,2,0.8070027,0.044059922
1_1_10_454,2,0.7991958,0.040894443
1_1_10_455,2,0.7945486,0.03996027
1_1_10_456,2,0.7945486,0.03996027
1_1_10_457,2,0.802922,0.040674597
1_1_10_458,2,0.8073078,0.038515633
1_1_10_459,2,0.8072144,0.040632143
1_1_10_460,2,0.81000525,0.038999164
1_1_10_461,2,0.81000525,0.038999164
1_1_10_462,2,0.8066735,0.039396641
1_1_10_463,2,0.58834195,0.011925889
1_1_10_464,2,0.57884187,0.012318467
1_1_10_465,2,0.65528524,0.013068274
1_1_10_466,2,0.7224154,0.024089185
1_1_10_467,2,0.7224154,0.024089185
1_1_10_468,2,0.79390085,0.039523471
1_1_10_469,2,0.7995841,0.040960478
1_1_10_470,2,0.80539435,0.042938469
1_1_10_471,2,0.8057639,0.042431908
1_1_10_472,2,0.8057639,0.044250769
1_1_10_473,2,0.80249,0.042990987
1_1_10_474,2,0.80509454,0.045522975
1_1_10_475,2,0.8080855,0.045917918
1_1_10_476,2,0.8081282,0.044168576
1_1_10_477,2,0.8081282,0.044168576
1_1_10_478,2,0.80668837,0.044406607
1_1_10_479,2,0.80158085,0.041073562
1_1_10_480,2,0.80210394,0.03688455
1_1_10_481,2,0.7998188,0.036079637
1_1_10_482,2,0.7998188,0.036079637
1_1_10_483,2,0.80336034,0.037311748
1_1_10_484,2,0.7998583,0.040202469
1_1_10_485,2,0.7976162,0.041487607
1_1_10_486,2,0.7966115,0.040272644
1_1_10_487,2,0.7966115,0.040272644
1_1_10_488,2,0.7998671,0.040604359
1_1_10_489,2,0.8058505,0.040611425
1_1_10_490,2,0.810486,0.041139994
1_1_10_491,2,0.81151325,0.03803347
1_1_10_492,2,0.81151325,0.03803347
1_1_10_493,2,0.8064881,0.037337283
1_1_10_494,2,0.5973778,0.012771597
1_1_10_495,2,0.62458116,0.014405719
1_1_10_496,2,0.6167809,0.007076891
1_1_10_497,2,0.77346593,0.033443154
1_1_10_498,2,0.77346593,0.033443154
1_1_10_499,2,0.7924894,0.040101569
1_1_10_500,2,0.8010439,0.042562552
1_1_10_501,2,0.80538106,0.043173479
1_1_10_502,2,0.80040985,0.040408697
1_1_10_503,2,0.80040985,0.04260513
1_1_10_504,2,0.79308426,0.037933168
1_1_10_505,2,0.7996734,0.041263031
1_1_10_506,2,0.80521965,0.045114362
1_1_10_507,2,0.80576587,0.044318139
1_1_10_508,2,0.80576587,0.044318139
1_1_10_509,2,0.8077303,0.043216794
1_1_10_510,2,0.80790323,0.04328165
1_1_10_511,2,0.8052846,0.038100262
1_1_10_512,2,0.8011406,0.035916495
1_1_10_513,2,0.8011406,0.035916495
1_1_10_514,2,0.8018564,0.037568173
1_1_10_515,2,0.7995979,0.038964134
1_1_10_516,2,0.80070394,0.043319105
1_1_10_517,2,0.807556,0.04348205
1_1_10_518,2,0.807556,0.04348205
1_1_10_519,2,0.8060417,0.042582967
1_1_10_520,2,0.8038525,0.041648094
1_1_10_521,2,0.8077725,0.041157012
1_1_10_522,2,0.80835533,0.039322128
1_1_10_523,2,0.80835533,0.039322128
1_1_10_524,2,0.8083662,0.039060896
1_1_10_525,2,0.60043156,0.012459
1_1_10_526,2,0.645113,0.012423415
1_1_10_527,2,0.66493577,0.010956069
1_1_10_528,2,0.7909452,0.037870317
1_1_10_529,2,0.7909452,0.037870317
1_1_10_530,2,0.79813164,0.040583414
1_1_10_531,2,0.80306077,0.043538558
1_1_10_532,2,0.8008374,0.042035387
1_1_10_533,2,0.7936372,0.039327161
1_1_10_534,2,0.7936372,0.04144669
1_1_10_535,2,0.78172,0.036876585
1_1_10_536,2,0.7875154,0.037713008
1_1_10_537,2,0.79512584,0.038669591
1_1_10_538,2,0.80117637,0.041400457
1_1_10_539,2,0.80117637,0.041400457
1_1_10_540,2,0.803952,0.04154209
1_1_10_541,2,0.79962444,0.041209306
1_1_10_542,2,0.80065536,0.039753981
1_1_10_543,2,0.80421,0.03817213
1_1_10_544,2,0.80421,0.03817213
1_1_10_545,2,0.8082003,0.038959263
1_1_10_546,2,0.80469054,0.040663334
1_1_10_547,2,0.7977334,0.042216031
1_1_10_548,2,0.8042491,0.042835701
1_1_10_549,2,0.8042491,0.042835701
1_1_10_550,2,0.8071461,0.043146577
1_1_10_551,2,0.8008095,0.040562647
1_1_10_552,2,0.80239475,0.03884785
1_1_10_553,2,0.81311,0.04080482
1_1_10_554,2,0.81311,0.03922303
1_1_10_555,2,0.81356317,0.038712203
1_1_10_556,2,0.62369627,0.01438994
1_1_10_557,2,0.64056915,0.012357978
1_1_10_558,2,0.7156417,0.016083663
1_1_10_559,2,0.7950625,0.038568562
1_1_10_560,2,0.7950625,0.038568562
1_1_10_561,2,0.8014416,0.040388715
1_1_10_562,2,0.8063519,0.043725211
1_1_10_563,2,0.8035068,0.042554086
1_1_10_564,2,0.80029124,0.041191365
1_1_10_565,2,0.80029124,0.043449224
1_1_10_566,2,0.79411453,0.041994129
1_1_10_567,2,0.7886577,0.039862655
1_1_10_568,2,0.78281075,0.036439659
1_1_10_569,2,0.79907554,0.038245662
1_1_10_570,2,0.79907554,0.038245662
1_1_10_571,2,0.8053717,0.042109185
1_1_10_572,2,0.7949123,0.041592602
1_1_10_573,2,0.79818666,0.040376071
1_1_10_574,2,0.8019516,0.039980431
1_1_10_575,2,0.8019516,0.039980431
1_1_10_576,2,0.8147609,0.042802112
1_1_10_577,2,0.81329674,0.044601869
1_1_10_578,2,0.8072382,0.042219777
1_1_10_579,2,0.8058015,0.042483732
1_1_10_580,2,0.8058015,0.042483732
1_1_10_581,2,0.8014261,0.040975993
1_1_10_582,2,0.80121166,0.038566808
1_1_10_583,2,0.8009434,0.039387401
1_1_10_584,2,0.81059235,0.041177504
1_1_10_585,2,0.81059235,0.039500479
1_1_10_586,2,0.81394136,0.038724856
1_1_10_587,2,0.61382055,0.013199002
1_1_10_588,2,0.64142054,0.012951781
1_1_10_589,2,0.7408795,0.019997243
1_1_10_590,2,0.7915153,0.037083506
1_1_10_591,2,0.7915153,0.037083506
1_1_10_592,2,0.7975759,0.039666268
1_1_10_593,2,0.80457634,0.041381701
1_1_10_594,2,0.80544513,0.04114734
1_1_10_595,2,0.80516267,0.041594344
1_1_10_596,2,0.80516267,0.043634308
1_1_10_597,2,0.80945385,0.045308055
1_1_10_598,2,0.8044542,0.042382895
1_1_10_599,2,0.7969587,0.038568073
1_1_10_600,2,0.7952694,0.038043722
1_1_10_601,2,0.7952694,0.038043722
1_1_10_602,2,0.8047382,0.042176189
1_1_10_603,2,0.7987059,0.042029986
1_1_10_604,2,0.7936102,0.039048037
1_1_10_605,2,0.80025953,0.039666504
1_1_10_606,2,0.80025953,0.039666504
1_1_10_607,2,0.8082182,0.041237437
1_1_10_608,2,0.8132759,0.044095521
1_1_10_609,2,0.8110059,0.042548918
1_1_10_610,2,0.80848885,0.04261329
1_1_10_611,2,0.80848885,0.04261329
1_1_10_612,2,0.7984752,0.038444728
1_1_10_613,2,0.80614823,0.038691092
1_1_10_614,2,0.8091945,0.040875686
1_1_10_615,2,0.80817544,0.041236777
1_1_10_616,2,0.80817544,0.039352254
1_1_10_617,2,0.8129044,0.040534057
1_1_10_618,2,0.6164621,0.010430039
1_1_10_619,2,0.67400277,0.013211133
1_1_10_620,2,0.7455016,0.01695227
1_1_10_621,2,0.77786636,0.031672761
1_1_10_622,2,0.77786636,0.031672761
1_1_10_623,2,0.7885128,0.03741761
1_1_10_624,2,0.79375505,0.039142563
1_1_10_625,2,0.8016003,0.040093509
1_1_10_626,2,0.80342907,0.041054132
1_1_10_627,2,0.80342907,0.04258383
1_1_10_628,2,0.8065016,0.042422915
1_1_10_629,2,0.8031507,0.041318422
1_1_10_630,2,0.80426496,0.040186642
1_1_10_631,2,0.7985556,0.038598619
1_1_10_632,2,0.7985556,0.038598619
1_1_10_633,2,0.79866844,0.039199662
1_1_10_634,2,0.79204303,0.039201625
1_1_10_635,2,0.78818774,0.033517384
1_1_10_636,2,0.79312813,0.036291346
1_1_10_637,2,0.79312813,0.036291346
1_1_10_638,2,0.7992542,0.038231713
1_1_10_639,2,0.7999529,0.040147434
1_1_10_640,2,0.81065494,0.042192752
1_1_10_641,2,0.80750746,0.040857427
1_1_10_642,2,0.80750746,0.040857427
1_1_10_643,2,0.8015315,0.03674497
1_1_10_644,2,0.8054323,0.039880468
1_1_10_645,2,0.8117948,0.042025016
1_1_10_646,2,0.81094456,0.042137137
1_1_10_647,2,0.81094456,0.042137137
1_1_10_648,2,0.81067586,0.043903686
1_1_10_649,2,0.638152,0.012453993
1_1_10_650,2,0.68348086,0.01462329
1_1_10_651,2,0.70808387,0.015486948
1_1_10_652,2,0.7722784,0.031103314
1_1_10_653,2,0.7722784,0.031103314
1_1_10_654,2,0.7718308,0.034182573
1_1_10_655,2,0.7796448,0.035009891
1_1_10_656,2,0.7880712,0.037504713
1_1_10_657,2,0.7903663,0.037799149
1_1_10_658,2,0.7903663,0.037799149
1_1_10_659,2,0.79694724,0.039630736
1_1_10_660,2,0.7995569,0.040015481
1_1_10_661,2,0.79951197,0.04002774
1_1_10_662,2,0.7949116,0.037960536
1_1_10_663,2,0.7949116,0.037960536
1_1_10_664,2,0.79054976,0.037380223
1_1_10_665,2,0.7876685,0.036982533
1_1_10_666,2,0.7844042,0.033368466
1_1_10_667,2,0.7712446,0.031698697
1_1_10_668,2,0.7712446,0.031698697
1_1_10_669,2,0.7862726,0.034179234
1_1_10_670,2,0.80353713,0.037660113
1_1_10_671,2,0.80935335,0.041547842
1_1_10_672,2,0.8074488,0.040877731
1_1_10_673,2,0.8074488,0.040877731
1_1_10_674,2,0.8069592,0.03975485
1_1_10_675,2,0.80914766,0.040579813
1_1_10_676,2,0.8085709,0.042788169
1_1_10_677,2,0.80895275,0.041813702
1_1_10_678,2,0.80895275,0.041813702
1_1_10_679,2,0.80654526,0.042324639
1_1_10_680,2,0.6679832,0.014801708
1_1_10_681,2,0.66734,0.016133346
1_1_10_682,2,0.72682756,0.01820687
1_1_10_683,2,0.76142216,0.02977281
1_1_10_684,2,0.76142216,0.02977281
1_1_10_685,2,0.752411,0.029267774
1_1_10_686,2,0.7670531,0.032729853
1_1_10_687,2,0.78309864,0.03602414
1_1_10_688,2,0.78215915,0.034928486
1_1_10_689,2,0.78215915,0.034928486
1_1_10_690,2,0.79200757,0.036310564
1_1_10_691,2,0.7966054,0.037149962
1_1_10_692,2,0.7959557,0.03814439
1_1_10_693,2,0.79172033,0.037184612
1_1_10_694,2,0.79172033,0.037184612
1_1_10_695,2,0.78824925,0.03576138
1_1_10_696,2,0.7863554,0.035830284
1_1_10_697,2,0.78715163,0.035471701
1_1_10_698,2,0.7706591,0.031898594
1_1_10_699,2,0.7706591,0.031898594
1_1_10_700,2,0.76850986,0.030049626
1_1_10_701,2,0.79203135,0.035402575
1_1_10_702,2,0.8081827,0.042154815
1_1_10_703,2,0.81218296,0.042273843
1_1_10_704,2,0.81218296,0.042273843
1_1_10_705,2,0.80976766,0.041226145
1_1_10_706,2,0.8113699,0.043792908
1_1_10_707,2,0.8132928,0.043510398
1_1_10_708,2,0.8083126,0.042400594
1_1_10_709,2,0.8083126,0.042400594
1_1_10_710,2,0.8082442,0.04202727
1_1_11_0,2,0.7943363,0.06845377
1_1_11_1,2,0.7943363,0.06845377
1_1_11_2,2,0.79609054,0.070323279
1_1_11_3,2,0.79549974,0.07083644
1_1_11_4,2,0.8001873,0.071869861
1_1_11_5,2,0.7996965,0.070943412
1_1_11_6,2,0.7996965,0.070943412
1_1_11_7,2,0.7934897,0.070911966
1_1_11_8,2,0.7948904,0.067251136
1_1_11_9,2,0.7948904,0.067251136
1_1_11_10,2,0.7923967,0.06896661
1_1_11_11,2,0.79422826,0.068687137
1_1_11_12,2,0.8000535,0.06997607
1_1_11_13,2,0.7988261,0.069531403
1_1_11_14,2,0.7988261,0.069531403
1_1_11_15,2,0.8,0.070133515
1_1_11_16,2,0.7984914,0.069919497
1_1_11_17,2,0.79676634,0.068965939
1_1_11_18,2,0.79366153,0.06704883
1_1_11_19,2,0.79366153,0.06704883
1_1_11_20,2,0.80050296,0.069743439
1_1_11_21,2,0.8019276,0.068485507
1_1_11_22,2,0.80132806,0.068136212
1_1_11_23,2,0.80132806,0.068136212
1_1_11_24,2,0.8000356,0.067861511
1_1_11_25,2,0.7980023,0.065604285
1_1_11_26,2,0.79551643,0.066887224
1_1_11_27,2,0.79551643,0.066887224
1_1_11_28,2,0.79072016,0.065698978
1_1_11_29,2,0.7922553,0.064562933
1_1_11_30,2,0.7989527,0.067198168
1_1_11_31,2,0.79794705,0.069374524
1_1_11_32,2,0.79794705,0.069374524
1_1_11_33,2,0.7977883,0.069765271
1_1_11_34,2,0.7983405,0.069368431
1_1_11_35,2,0.7976084,0.067675862
1_1_11_36,2,0.7947551,0.066804131
1_1_11_37,2,0.7947551,0.066804131
1_1_11_38,2,0.7969854,0.070688816
1_1_11_39,2,0.8006757,0.070668268
1_1_11_40,2,0.79962426,0.069023846
1_1_11_41,2,0.79962426,0.069023846
1_1_11_42,2,0.79830503,0.06991381
1_1_11_43,2,0.7991423,0.066929882
1_1_11_44,2,0.7994657,0.067937138
1_1_11_45,2,0.79684716,0.069975982
1_1_11_46,2,0.79684716,0.069975982
1_1_11_47,2,0.7968608,0.06924166
1_1_11_48,2,0.7968608,0.06924166
1_1_11_49,2,0.79667455,0.067887131
1_1_11_50,2,0.79785043,0.064789251
1_1_11_51,2,0.7975607,0.065039045
1_1_11_52,2,0.7951949,0.068291806
1_1_11_53,2,0.7951949,0.068291806
1_1_11_54,2,0.7966439,0.069606562
1_1_11_55,2,0.7959147,0.068960076
1_1_11_56,2,0.7927995,0.06744461
1_1_11_57,2,0.79109395,0.067127065
1_1_11_58,2,0.79109395,0.067127065
1_1_11_59,2,0.7943367,0.069018466
1_1_11_60,2,0.80073804,0.070657983
1_1_11_61,2,0.8028045,0.070063495
1_1_11_62,2,0.8028045,0.070399242
1_1_11_63,2,0.80145603,0.069340372
1_1_11_64,2,0.79946506,0.069920424
1_1_11_65,2,0.80095965,0.071106247
1_1_11_66,2,0.8008125,0.072876731
1_1_11_67,2,0.8008125,0.072876731
1_1_11_68,2,0.7948828,0.070051272
1_1_11_69,2,0.80132276,0.072085067
1_1_11_70,2,0.80132276,0.072085067
1_1_11_71,2,0.80035603,0.07113211
1_1_11_72,2,0.80114216,0.065623938
1_1_11_73,2,0.79606104,0.065272904
1_1_11_74,2,0.7957474,0.069311671
1_1_11_75,2,0.7957474,0.069311671
1_1_11_76,2,0.7963659,0.069397168
1_1_11_77,2,0.7928026,0.069336259
1_1_11_78,2,0.79255164,0.065953235
1_1_11_79,2,0.7925484,0.065467398
1_1_11_80,2,0.7925484,0.065467398
1_1_11_81,2,0.7927224,0.067234493
1_1_11_82,2,0.8011267,0.068834196
1_1_11_83,2,0.80210847,0.06942791
1_1_11_84,2,0.80210847,0.070190485
1_1_11_85,2,0.8004624,0.068708419
1_1_11_86,2,0.8003483,0.068047131
1_1_11_87,2,0.7985586,0.069312332
1_1_11_88,2,0.7991239,0.074095191
1_1_11_89,2,0.7991239,0.074095191
1_1_11_90,2,0.79594404,0.071526181
1_1_11_91,2,0.80264205,0.072803049
1_1_11_92,2,0.80264205,0.072803049
1_1_11_93,2,0.80071396,0.072606264
1_1_11_94,2,0.8014216,0.068472693
1_1_11_95,2,0.7974581,0.067931921
1_1_11_96,2,0.79819155,0.070089861
1_1_11_97,2,0.79819155,0.070089861
1_1_11_98,2,0.7983284,0.070355186
1_1_11_99,2,0.79336524,0.068936163
1_1_11_100,2,0.79158354,0.065944779
1_1_11_101,2,0.78990906,0.063385354
1_1_11_102,2,0.78990906,0.063385354
1_1_11_103,2,0.7918139,0.065202558
1_1_11_104,2,0.8031981,0.068491996
1_1_11_105,2,0.807157,0.070540396
1_1_11_106,2,0.807157,0.0707353
1_1_11_107,2,0.80545807,0.071202769
1_1_11_108,2,0.80563986,0.070240055
1_1_11_109,2,0.8035818,0.070698601
1_1_11_110,2,0.801661,0.074317729
1_1_11_111,2,0.801661,0.074317729
1_1_11_112,2,0.7974356,0.070912894
1_1_11_113,2,0.7986176,0.071050583
1_1_11_114,2,0.7986176,0.071050583
1_1_11_115,2,0.7994831,0.07112251
1_1_11_116,2,0.8006831,0.071436932
1_1_11_117,2,0.7973497,0.069900278
1_1_11_118,2,0.7974638,0.07063911
1_1_11_119,2,0.7974638,0.07063911
1_1_11_120,2,0.7994709,0.070841855
1_1_11_121,2,0.79732543,0.070149153
1_1_11_122,2,0.7947549,0.066677956
1_1_11_123,2,0.79197705,0.064181258
1_1_11_124,2,0.79197705,0.064181258
1_1_11_125,2,0.7889544,0.064818552
1_1_11_126,2,0.799014,0.066936096
1_1_11_127,2,0.80034,0.068678463
1_1_11_128,2,0.80034,0.068678463
1_1_11_129,2,0.79885715,0.068630279
1_1_11_130,2,0.80520755,0.069351957
1_1_11_131,2,0.8050717,0.071101514
1_1_11_132,2,0.8026759,0.074049991
1_1_11_133,2,0.8026759,0.074049991
1_1_11_134,2,0.79865295,0.07089306
1_1_11_135,2,0.7935315,0.06888539
1_1_11_136,2,0.7935315,0.06888539
1_1_11_137,2,0.7927046,0.068179075
1_1_11_138,2,0.79984033,0.073309317
1_1_11_139,2,0.79713285,0.071801836
1_1_11_140,2,0.796339,0.070736756
1_1_11_141,2,0.796339,0.070736756
1_1_11_142,2,0.7938778,0.069710343
1_1_11_143,2,0.79762673,0.070457946
1_1_11_144,2,0.79406285,0.067731207
1_1_11_145,2,0.79006255,0.062336117
1_1_11_146,2,0.79006255,0.062336117
1_1_11_147,2,0.7866186,0.062808603
1_1_11_148,2,0.79256123,0.065713923
1_1_11_149,2,0.79625446,0.067306645
1_1_11_150,2,0.79625446,0.067306645
1_1_11_151,2,0.7968883,0.068132023
1_1_11_152,2,0.80192953,0.068804353
1_1_11_153,2,0.8042719,0.070477494
1_1_11_154,2,0.8035825,0.074263381
1_1_11_155,2,0.8035825,0.074263381
1_1_11_156,2,0.7964515,0.070839455
1_1_11_157,2,0.80052674,0.071572854
1_1_11_158,2,0.79641837,0.069234426
1_1_11_159,2,0.79641837,0.069234426
1_1_11_160,2,0.79097694,0.067853569
1_1_11_161,2,0.80146116,0.0726684
1_1_11_162,2,0.7992676,0.072745277
1_1_11_163,2,0.79597026,0.071627825
1_1_11_164,2,0.79597026,0.071439813
1_1_11_165,2,0.7932801,0.069579833
1_1_11_166,2,0.79360604,0.069705888
1_1_11_167,2,0.79277134,0.067771261
1_1_11_168,2,0.78904843,0.064153493
1_1_11_169,2,0.78904843,0.064153493
1_1_11_170,2,0.7852367,0.064205438
1_1_11_171,2,0.79095477,0.066523869
1_1_11_172,2,0.7963944,0.065331999
1_1_11_173,2,0.7986589,0.069783926
1_1_11_174,2,0.7986589,0.069783926
1_1_11_175,2,0.80120236,0.071802955
1_1_11_176,2,0.80336803,0.07108268
1_1_11_177,2,0.80043447,0.074241767
1_1_11_178,2,0.80043447,0.074241767
1_1_11_179,2,0.79636025,0.069090026
1_1_11_180,2,0.79857004,0.07004599
1_1_11_181,2,0.8006285,0.070823548
1_1_11_182,2,0.8006285,0.070823548
1_1_11_183,2,0.7989606,0.070848998
1_1_11_184,2,0.7937641,0.071396509
1_1_11_185,2,0.79511696,0.072343723
1_1_11_186,2,0.79662406,0.072511758
1_1_11_187,2,0.79662406,0.071814421
1_1_11_188,2,0.7990638,0.070958592
